LivingArea,NumBedrooms,Pool,ClosePrice,DwellingType,num_baths
1100.0,2,Community,155000.0,Townhouse,2.5
1444.0,3,Community,223000.0,Single Family - Detached,2.0
1870.0,3,None,201305.0,Single Family - Detached,2.0
2123.0,4,None,370000.0,Single Family - Detached,2.0
1558.0,3,Both Private & Community,174800.0,Single Family - Detached,2.0
1737.0,4,None,188500.0,Single Family - Detached,2.5
626.0,1,Community,52000.0,Apartment Style/Flat,1.0
1027.0,2,None,28000.0,Single Family - Detached,1.0
951.0,2,Community,61900.0,Townhouse,2.0
2001.0,3,Private,252500.0,Single Family - Detached,2.5
1751.0,3,None,315000.0,Single Family - Detached,2.0
1147.0,2,Community,149000.0,Apartment Style/Flat,2.0
2167.0,3,Community,199900.0,Single Family - Detached,2.0
936.0,2,None,110000.0,Single Family - Detached,1.0
3114.0,5,None,755000.0,Single Family - Detached,3.5
2035.0,2,None,221000.0,Single Family - Detached,2.5
1749.0,3,None,170000.0,Single Family - Detached,2.0
2456.0,4,None,235000.0,Single Family - Detached,3.0
1386.0,4,None,135000.0,Single Family - Detached,2.0
1860.0,4,None,186521.0,Single Family - Detached,2.0
1746.0,3,None,61000.0,Single Family - Detached,3.0
568.0,1,Community,40000.0,Apartment Style/Flat,1.0
2134.0,4,Private,369000.0,Single Family - Detached,2.0
1950.0,3,Private,290000.0,Single Family - Detached,2.0
3606.0,6,None,394000.0,Single Family - Detached,4.0
2215.0,3,Private,432000.0,Single Family - Detached,2.0
1298.0,3,Community,67000.0,Townhouse,1.5
2386.0,4,Private,421000.0,Single Family - Detached,3.0
2781.0,4,Private,225000.0,Single Family - Detached,2.5
1456.0,3,None,124000.0,Single Family - Detached,2.0
2598.0,4,None,169000.0,Single Family - Detached,2.5
2035.0,4,None,520000.0,Single Family - Detached,2.0
1521.0,3,Private,217000.0,Single Family - Detached,2.0
624.0,1,Community,55000.0,Patio Home,1.0
2501.0,5,Private,315000.0,Single Family - Detached,3.0
2796.0,5,Private,436000.0,Single Family - Detached,3.0
1116.0,2,Community,208000.0,Townhouse,2.5
1633.0,4,Private,205000.0,Single Family - Detached,2.0
1340.0,3,None,134000.0,Single Family - Detached,2.0
1352.0,2,Community,100000.0,Townhouse,2.0
1569.0,3,None,110999.0,Single Family - Detached,2.0
1633.0,2,Community,210000.0,Townhouse,2.5
1625.0,3,None,200000.0,Single Family - Detached,2.0
1704.0,3,None,255000.0,Single Family - Detached,2.0
1104.0,3,None,115000.0,Single Family - Detached,2.0
4350.0,5,Private,370000.0,Single Family - Detached,3.0
1358.0,2,None,128700.0,Single Family - Detached,2.0
1650.0,3,None,134900.0,Mfg/Mobile Housing,2.0
2385.0,4,Private,279000.0,Single Family - Detached,2.0
1506.0,4,None,328000.0,Single Family - Detached,2.0
1284.0,3,None,145500.0,Single Family - Detached,2.0
1652.0,3,Private,223900.0,Single Family - Detached,2.0
2177.0,5,None,246000.0,Single Family - Detached,2.5
1150.0,3,Private,160000.0,Single Family - Detached,2.0
1339.0,3,None,172000.0,Single Family - Detached,2.0
2793.0,4,Private,340000.0,Single Family - Detached,3.0
1450.0,3,None,105250.0,Single Family - Detached,2.0
2422.0,3,Private,389900.0,Single Family - Detached,2.0
3073.0,5,None,178000.0,Single Family - Detached,3.0
2266.0,4,None,167000.0,Single Family - Detached,2.0
1825.0,4,None,165000.0,Single Family - Detached,2.0
1163.0,3,None,133515.0,Single Family - Detached,2.0
2359.0,4,Private,320000.0,Single Family - Detached,2.5
1834.0,4,Private,170000.0,Single Family - Detached,2.0
1881.0,3,Private,244900.0,Single Family - Detached,2.5
3156.0,4,None,318677.0,Single Family - Detached,2.5
1648.0,3,Private,269000.0,Single Family - Detached,2.0
2646.0,3,Community,1200000.0,Single Family - Detached,3.0
2343.0,4,Private,272000.0,Single Family - Detached,2.0
1497.0,4,None,115000.0,Single Family - Detached,2.0
864.0,2,Community,66550.0,Apartment Style/Flat,2.0
2521.0,4,Private,306000.0,Single Family - Detached,3.0
1759.0,3,None,158000.0,Single Family - Detached,2.0
1056.0,2,None,73000.0,Mfg/Mobile Housing,2.0
1914.0,3,Private,319000.0,Single Family - Detached,2.0
2865.0,5,Private,480000.0,Single Family - Detached,3.5
3752.0,4,Private,1289000.0,Single Family - Detached,3.0
2194.0,3,Private,247000.0,Single Family - Detached,2.0
2958.0,4,None,535000.0,Single Family - Detached,3.0
1442.0,4,None,118500.0,Single Family - Detached,2.0
1546.0,3,Private,169900.0,Single Family - Detached,2.0
2720.0,4,Private,285000.0,Single Family - Detached,3.0
1820.0,3,None,269950.0,Single Family - Detached,2.0
1780.0,3,Private,365000.0,Single Family - Detached,2.0
2638.0,4,None,245500.0,Single Family - Detached,3.0
1438.0,3,Both Private & Community,242000.0,Single Family - Detached,2.0
1853.0,3,None,188000.0,Single Family - Detached,2.5
2850.0,3,Private,565000.0,Single Family - Detached,2.0
1307.0,3,None,222500.0,Single Family - Detached,2.0
2230.0,4,None,164000.0,Single Family - Detached,3.0
1298.0,2,Community,192000.0,Townhouse,2.0
1670.0,3,None,155000.0,Single Family - Detached,2.0
1778.0,4,None,154900.0,Single Family - Detached,2.0
4177.0,5,Private,435000.0,Single Family - Detached,3.5
2067.0,4,None,159900.0,Single Family - Detached,2.5
1814.0,4,None,157000.0,Single Family - Detached,2.0
1036.0,2,Community,66600.0,Townhouse,1.0
1615.0,3,Private,240000.0,Single Family - Detached,2.0
1216.0,2,Community,200000.0,Townhouse,2.5
1001.0,2,Community,123000.0,Patio Home,2.0
1892.0,3,None,157000.0,Single Family - Detached,2.0
1248.0,3,None,65000.0,Single Family - Detached,2.0
1822.0,3,None,162500.0,Single Family - Detached,2.0
1261.0,3,None,171500.0,Single Family - Detached,2.0
2166.0,3,None,160000.0,Single Family - Detached,2.5
1308.0,3,Community,86500.0,Townhouse,2.0
1420.0,3,Private,209900.0,Single Family - Detached,2.0
1674.0,4,None,127000.0,Single Family - Detached,2.0
2668.0,2,Community,292500.0,Single Family - Detached,2.0
1336.0,3,Community,169416.0,Townhouse,2.0
910.0,2,Community,132000.0,Apartment Style/Flat,1.0
2420.0,4,Community,127500.0,Single Family - Detached,3.0
1808.0,4,None,150000.0,Single Family - Detached,2.0
1610.0,3,Private,275000.0,Single Family - Detached,2.5
1825.0,3,None,189500.0,Single Family - Detached,2.0
3544.0,6,Private,440000.0,Single Family - Detached,3.0
1196.0,3,Community,94000.0,Townhouse,2.0
2270.0,4,Community,349990.0,Single Family - Detached,3.0
3671.0,6,None,675000.0,Single Family - Detached,3.5
2750.0,4,None,132500.0,Single Family - Detached,2.5
1375.0,3,Community,132000.0,Single Family - Detached,3.0
2810.0,3,Community,370000.0,Single Family - Detached,2.5
2555.0,3,None,172000.0,Single Family - Detached,2.5
3980.0,7,Private,405000.0,Single Family - Detached,3.5
1407.0,3,Community,130634.0,Single Family - Detached,2.5
816.0,2,None,62000.0,Townhouse,1.0
2108.0,3,Private,181500.0,Single Family - Detached,2.0
2681.0,4,Community,159900.0,Single Family - Detached,2.5
1564.0,3,None,139900.0,Patio Home,2.0
1871.0,3,Private,304000.0,Single Family - Detached,2.0
2121.0,3,Private,383250.0,Single Family - Detached,2.0
2128.0,4,None,94995.0,Mfg/Mobile Housing,2.0
4542.0,5,Private,780000.0,Single Family - Detached,5.5
1219.0,3,None,105000.0,Single Family - Detached,2.0
1540.0,3,Private,208500.0,Single Family - Detached,2.5
1680.0,3,None,200000.0,Single Family - Detached,2.5
1397.0,2,Community,229000.0,Single Family - Detached,2.0
941.0,2,Community,63000.0,Apartment Style/Flat,2.0
1589.0,3,Private,199000.0,Single Family - Detached,2.0
1284.0,3,Private,183700.0,Single Family - Detached,2.0
1228.0,3,None,72000.0,Single Family - Detached,1.5
3489.0,4,Private,435000.0,Single Family - Detached,3.0
1190.0,3,None,124900.0,Single Family - Detached,2.0
1517.0,3,None,125000.0,Single Family - Detached,2.5
2166.0,4,None,185000.0,Single Family - Detached,2.0
1189.0,3,None,129000.0,Single Family - Detached,2.0
2068.0,4,None,157400.0,Single Family - Detached,2.0
1660.0,3,None,204000.0,Single Family - Detached,2.0
1751.0,3,Community,118700.0,Single Family - Detached,3.0
2240.0,3,None,232000.0,Single Family - Detached,2.0
1248.0,3,None,137000.0,Single Family - Detached,2.0
2773.0,4,None,163000.0,Single Family - Detached,3.0
1360.0,3,Private,123000.0,Single Family - Detached,2.0
2047.0,3,None,339900.0,Single Family - Detached,2.0
707.0,2,None,39950.0,Apartment Style/Flat,1.5
1336.0,3,Community,171500.0,Townhouse,2.0
1068.0,3,Private,133900.0,Single Family - Detached,2.0
2025.0,3,None,148990.0,Single Family - Detached,2.5
1336.0,3,Community,169800.0,Townhouse,2.0
1260.0,3,None,116000.0,Single Family - Detached,2.0
1883.0,3,None,169900.0,Single Family - Detached,2.0
3099.0,4,Private,535000.0,Single Family - Detached,2.5
2508.0,3,Community,479500.0,Single Family - Detached,3.0
1208.0,3,None,154900.0,Single Family - Detached,2.0
2089.0,4,Private,295000.0,Single Family - Detached,3.0
6765.0,5,Private,3200000.0,Single Family - Detached,5.5
1658.0,2,Community,152000.0,Gemini/Twin Home,2.0
1741.0,3,None,237000.0,Single Family - Detached,2.0
1591.0,3,None,169900.0,Single Family - Detached,2.5
1529.0,4,None,145000.0,Single Family - Detached,2.0
2232.0,5,None,174900.0,Single Family - Detached,2.5
1711.0,3,None,286500.0,Single Family - Detached,2.5
1579.0,3,None,127972.0,Single Family - Detached,2.0
2126.0,4,Private,239900.0,Single Family - Detached,2.0
1926.0,3,Community,219500.0,Single Family - Detached,2.5
1092.0,3,Community,118000.0,Townhouse,2.0
2086.0,3,None,295000.0,Single Family - Detached,2.5
1520.0,3,None,132500.0,Single Family - Detached,2.0
2093.0,3,None,146500.0,Single Family - Detached,2.5
2390.0,3,Private,230000.0,Single Family - Detached,2.5
1547.0,3,Private,225000.0,Single Family - Detached,2.0
2324.0,4,Private,199000.0,Single Family - Detached,2.5
1704.0,2,Community,83000.0,Townhouse,2.5
1962.0,2,None,214000.0,Patio Home,2.0
760.0,1,Community,106000.0,Apartment Style/Flat,1.0
2345.0,4,Private,325500.0,Single Family - Detached,3.0
2076.0,3,Private,279900.0,Single Family - Detached,2.0
1936.0,2,Community,225000.0,Single Family - Detached,2.0
1821.0,4,Community,186495.0,Single Family - Detached,3.0
2178.0,3,Private,169900.0,Single Family - Detached,2.5
1668.0,3,None,180000.0,Single Family - Detached,2.0
1045.0,2,None,156900.0,Single Family - Detached,1.0
1560.0,3,None,261000.0,Single Family - Detached,2.0
1420.0,3,None,155000.0,Single Family - Detached,2.0
1323.0,3,None,130000.0,Single Family - Detached,2.0
1518.0,3,None,193500.0,Single Family - Detached,2.0
1056.0,3,None,155900.0,Single Family - Detached,2.0
1716.0,4,Private,175000.0,Single Family - Detached,2.0
1752.0,3,None,109000.0,Single Family - Detached,2.0
2220.0,4,None,121000.0,Single Family - Detached,3.0
1498.0,4,Private,232500.0,Single Family - Detached,2.0
2467.0,4,None,198000.0,Single Family - Detached,2.5
1233.0,3,None,90500.0,Mfg/Mobile Housing,2.0
1620.0,3,None,148800.0,Single Family - Detached,2.5
1422.0,3,Community,186000.0,Single Family - Detached,2.0
2263.0,3,Private,216000.0,Single Family - Detached,2.0
1596.0,2,Community,277000.0,Townhouse,2.5
1743.0,4,Community,220000.0,Single Family - Detached,2.5
1406.0,2,Community,105000.0,Gemini/Twin Home,2.0
1857.0,3,None,189200.0,Single Family - Detached,2.0
1778.0,4,None,145000.0,Single Family - Detached,2.0
1629.0,3,None,180000.0,Single Family - Detached,2.0
1768.0,4,None,121500.0,Single Family - Detached,3.0
2487.0,4,None,202000.0,Single Family - Detached,2.0
2182.0,4,None,170000.0,Single Family - Detached,2.5
1407.0,3,None,178900.0,Single Family - Detached,2.0
2586.0,3,None,370000.0,Single Family - Detached,2.0
2136.0,3,Private,250000.0,Single Family - Detached,2.0
2719.0,5,Private,342000.0,Single Family - Detached,3.0
1049.0,2,Community,140000.0,Single Family - Detached,2.0
1416.0,3,Private,215000.0,Single Family - Detached,2.0
1999.0,4,Private,515000.0,Single Family - Detached,2.5
1209.0,3,None,174000.0,Single Family - Detached,2.0
1224.0,2,Community,165000.0,Single Family - Detached,2.0
1340.0,3,None,115000.0,Single Family - Detached,2.0
1628.0,3,None,215000.0,Single Family - Detached,2.0
1983.0,3,None,325000.0,Single Family - Detached,2.0
1565.0,3,None,245000.0,Single Family - Detached,2.0
1635.0,2,Community,430000.0,Patio Home,2.0
1086.0,2,Community,89500.0,Single Family - Detached,1.0
1526.0,3,Community,119000.0,Single Family - Detached,2.0
1254.0,3,None,106000.0,Single Family - Detached,2.0
2017.0,3,None,161000.0,Mfg/Mobile Housing,2.0
2771.0,3,Private,299900.0,Single Family - Detached,2.5
1874.0,3,Private,264900.0,Single Family - Detached,2.0
2400.0,4,None,429000.0,Single Family - Detached,2.0
2311.0,3,None,208000.0,Single Family - Detached,3.0
2068.0,3,Private,201000.0,Single Family - Detached,2.0
1696.0,3,Private,190000.0,Single Family - Detached,2.0
1610.0,2,None,132500.0,Single Family - Detached,2.0
4452.0,4,Community,765000.0,Single Family - Detached,4.5
1471.0,2,Community,104000.0,Gemini/Twin Home,2.0
1380.0,3,None,226500.0,Single Family - Detached,2.0
2100.0,5,Private,251000.0,Single Family - Detached,3.0
2088.0,4,None,215000.0,Single Family - Detached,2.5
1501.0,3,Private,182500.0,Single Family - Detached,2.5
3600.0,3,None,65000.0,Single Family - Detached,2.0
3255.0,5,None,190000.0,Single Family - Detached,3.5
2644.0,4,None,264000.0,Single Family - Detached,3.0
1646.0,3,None,254000.0,Single Family - Detached,2.0
4319.0,5,Both Private & Community,685000.0,Single Family - Detached,4.5
1442.0,3,None,208000.0,Single Family - Detached,2.0
3460.0,4,Private,352000.0,Single Family - Detached,3.5
2303.0,3,Private,320500.0,Single Family - Detached,2.5
2234.0,4,None,174000.0,Single Family - Detached,2.5
1887.0,3,None,178000.0,Single Family - Detached,2.0
1664.0,3,None,140000.0,Single Family - Detached,2.0
2059.0,3,None,173000.0,Single Family - Detached,2.0
1546.0,3,Private,249000.0,Single Family - Detached,2.0
1347.0,3,None,120000.0,Single Family - Detached,2.0
2595.0,4,Private,449000.0,Single Family - Detached,2.0
2239.0,6,None,210000.0,Single Family - Detached,6.0
1670.0,2,Community,185000.0,Single Family - Detached,2.0
1516.0,3,None,152000.0,Single Family - Detached,1.5
2183.0,4,None,245000.0,Single Family - Detached,2.0
1460.0,2,Community,120000.0,Single Family - Detached,2.0
1758.0,3,None,195000.0,Single Family - Detached,2.0
2150.0,4,None,175000.0,Single Family - Detached,2.0
2623.0,4,Private,285000.0,Single Family - Detached,2.5
1423.0,3,Community,195200.0,Single Family - Detached,2.5
4438.0,5,Private,775000.0,Single Family - Detached,4.5
2628.0,3,Private,485000.0,Single Family - Detached,2.5
2141.0,2,None,425000.0,Single Family - Detached,2.0
2282.0,3,Community,210000.0,Single Family - Detached,2.5
1333.0,2,None,145000.0,Single Family - Detached,2.0
1250.0,3,None,67179.0,Single Family - Detached,2.0
1661.0,3,Community,185000.0,Single Family - Detached,2.5
1800.0,3,Community,100000.0,Mfg/Mobile Housing,2.0
1708.0,4,Private,260000.0,Single Family - Detached,2.0
1130.0,2,Community,128000.0,Apartment Style/Flat,2.0
3571.0,5,Private,640000.0,Single Family - Detached,3.0
4721.0,6,Private,565000.0,Single Family - Detached,4.5
1534.0,2,Community,143500.0,Townhouse,2.0
1368.0,2,Community,223000.0,Townhouse,2.0
2080.0,3,None,199900.0,Single Family - Detached,2.5
1580.0,3,None,189900.0,Single Family - Detached,2.0
1972.0,4,None,213500.0,Single Family - Detached,2.0
1318.0,2,Community,62000.0,Apartment Style/Flat,2.0
1868.0,3,Private,286000.0,Single Family - Detached,2.5
1525.0,3,Private,139000.0,Single Family - Detached,2.0
2175.0,4,Private,249000.0,Single Family - Detached,2.0
1560.0,3,None,104250.0,Single Family - Detached,2.0
1364.0,3,Community,139412.0,Single Family - Detached,2.5
1523.0,3,Both Private & Community,191250.0,Single Family - Detached,2.0
1543.0,3,None,118500.0,Single Family - Detached,2.0
2594.0,4,Private,322000.0,Single Family - Detached,2.0
2004.0,3,Private,450000.0,Single Family - Detached,3.0
1260.0,3,None,118000.0,Single Family - Detached,2.0
2084.0,4,None,219900.0,Single Family - Detached,3.0
7968.0,5,Community,751000.0,Single Family - Detached,8.0
1556.0,3,None,185000.0,Single Family - Detached,2.0
1052.0,2,Community,167000.0,Townhouse,2.5
1302.0,3,None,150000.0,Single Family - Detached,2.0
1696.0,5,Private,175000.0,Single Family - Detached,2.0
2936.0,5,Private,538000.0,Single Family - Detached,2.5
2124.0,4,None,312000.0,Single Family - Detached,3.0
1232.0,3,None,20000.0,Mfg/Mobile Housing,2.0
1862.0,3,Community,222500.0,Single Family - Detached,2.5
1850.0,4,Community,146500.0,Townhouse,3.5
1676.0,3,Community,165000.0,Single Family - Detached,2.5
3745.0,5,Private,625000.0,Single Family - Detached,4.0
1417.0,3,None,133000.0,Single Family - Detached,2.0
2557.0,5,None,180000.0,Single Family - Detached,3.0
1145.0,3,None,125000.0,Single Family - Detached,2.0
3598.0,4,Both Private & Community,875000.0,Single Family - Detached,3.5
1968.0,4,None,200295.0,Single Family - Detached,3.0
2394.0,3,None,275000.0,Single Family - Detached,2.5
1150.0,2,None,169500.0,Single Family - Detached,2.0
1405.0,3,Community,120000.0,Townhouse,2.5
2874.0,5,None,190000.0,Single Family - Detached,3.0
1022.0,3,None,159888.0,Single Family - Detached,2.0
1368.0,3,None,136000.0,Single Family - Detached,2.0
1768.0,3,None,165000.0,Single Family - Detached,2.0
2189.0,4,None,160000.0,Single Family - Detached,3.0
2519.0,4,Private,342000.0,Single Family - Detached,3.0
1357.0,3,Community,155000.0,Apartment Style/Flat,2.0
1136.0,3,None,149000.0,Single Family - Detached,2.0
2257.0,3,None,146000.0,Single Family - Detached,2.5
1055.0,2,Community,132900.0,Apartment Style/Flat,1.0
2285.0,3,None,179900.0,Single Family - Detached,2.5
3878.0,4,Both Private & Community,762000.0,Single Family - Detached,3.5
1128.0,3,None,108500.0,Single Family - Detached,2.0
1658.0,3,Community,137500.0,Single Family - Detached,2.0
1266.0,2,Community,75000.0,Patio Home,1.5
1596.0,3,None,228300.0,Single Family - Detached,2.0
1957.0,3,None,215000.0,Single Family - Detached,2.0
3130.0,3,None,945000.0,Single Family - Detached,2.5
2021.0,3,Private,225000.0,Single Family - Detached,2.0
1176.0,3,None,112900.0,Single Family - Detached,2.0
1409.0,3,Private,200000.0,Single Family - Detached,2.0
2408.0,3,None,300000.0,Single Family - Detached,2.5
1820.0,3,Private,245000.0,Single Family - Detached,2.0
1570.0,3,None,280000.0,Single Family - Detached,2.0
1764.0,4,Private,271000.0,Single Family - Detached,3.0
1623.0,3,Private,169900.0,Single Family - Detached,2.0
2190.0,3,Private,235000.0,Single Family - Detached,2.0
1620.0,3,Private,230000.0,Single Family - Detached,2.0
1893.0,3,Private,245000.0,Single Family - Detached,2.0
3246.0,4,Private,301000.0,Single Family - Detached,2.5
1220.0,3,Community,155000.0,Apartment Style/Flat,2.0
2304.0,3,None,345000.0,Single Family - Detached,2.0
2607.0,5,Private,367000.0,Single Family - Detached,2.0
2202.0,4,None,177350.0,Single Family - Detached,2.5
2081.0,4,Private,430000.0,Single Family - Detached,2.0
1277.0,3,None,95000.0,Single Family - Detached,2.0
1965.0,4,None,155000.0,Single Family - Detached,2.5
1290.0,2,Private,145000.0,Single Family - Detached,2.0
1517.0,3,Private,272500.0,Single Family - Detached,2.0
2129.0,4,Private,393500.0,Single Family - Detached,2.0
2160.0,4,None,222000.0,Single Family - Detached,2.5
1760.0,4,None,128000.0,Single Family - Detached,2.0
1514.0,3,Private,177500.0,Single Family - Detached,2.0
2807.0,4,None,335600.0,Single Family - Detached,3.5
1545.0,3,None,128000.0,Single Family - Detached,2.0
2393.0,2,Community,770000.0,Townhouse,2.5
3322.0,5,Private,595000.0,Single Family - Detached,3.0
2500.0,4,Community,581001.0,Townhouse,3.0
2030.0,3,None,160000.0,Townhouse,2.0
1926.0,3,Private,250000.0,Single Family - Detached,2.5
2114.0,3,None,177900.0,Single Family - Detached,2.0
1410.0,3,None,124900.0,Single Family - Detached,2.0
1449.0,3,None,230000.0,Single Family - Detached,2.0
1496.0,2,Community,152000.0,Townhouse,2.0
1568.0,3,Both Private & Community,320000.0,Single Family - Detached,2.5
592.0,1,Community,43000.0,Apartment Style/Flat,1.0
1743.0,4,Community,177000.0,Single Family - Detached,2.5
399.0,1,Community,51000.0,Mfg/Mobile Housing,1.0
945.0,2,Both Private & Community,56000.0,Townhouse,1.5
592.0,1,Community,46500.0,Apartment Style/Flat,1.0
1155.0,3,Private,60000.0,Single Family - Detached,1.0
1399.0,3,None,117000.0,Single Family - Detached,2.0
3358.0,4,Private,625000.0,Single Family - Detached,3.0
2230.0,3,Private,392850.0,Single Family - Detached,2.0
1559.0,3,Community,225000.0,Single Family - Detached,2.5
1488.0,3,None,194000.0,Single Family - Detached,2.0
731.0,1,Community,106000.0,Apartment Style/Flat,1.0
1352.0,3,None,140000.0,Single Family - Detached,2.0
1929.0,4,None,245000.0,Single Family - Detached,2.0
2747.0,4,None,350000.0,Single Family - Detached,3.5
2287.0,4,None,195500.0,Single Family - Detached,2.5
923.0,2,None,125000.0,Single Family - Detached,1.5
1332.0,2,Community,147900.0,Gemini/Twin Home,2.0
989.0,3,Community,80400.0,Townhouse,1.0
819.0,3,None,96200.0,Single Family - Detached,2.0
3182.0,4,None,175000.0,Single Family - Detached,2.5
2429.0,4,None,315000.0,Single Family - Detached,2.0
1968.0,3,Community,215000.0,Townhouse,2.5
1116.0,3,Community,122500.0,Single Family - Detached,2.0
1382.0,3,Community,195000.0,Single Family - Detached,2.0
2726.0,4,None,730000.0,Single Family - Detached,3.0
1567.0,3,None,320000.0,Single Family - Detached,2.0
1832.0,4,None,136900.0,Single Family - Detached,2.0
1605.0,2,None,176500.0,Single Family - Detached,2.0
1664.0,3,None,143000.0,Single Family - Detached,2.0
896.0,2,None,20000.0,Mfg/Mobile Housing,2.0
2095.0,3,Private,410000.0,Single Family - Detached,2.5
3020.0,4,None,829029.0,Single Family - Detached,3.0
1909.0,4,Community,194500.0,Single Family - Detached,2.5
2992.0,3,Community,279000.0,Single Family - Detached,2.0
4000.0,5,Both Private & Community,705000.0,Single Family - Detached,3.0
1251.0,4,None,105000.0,Single Family - Detached,3.0
2337.0,3,None,235000.0,Single Family - Detached,2.0
1436.0,3,Community,208000.0,Single Family - Detached,2.5
1660.0,3,Private,231600.0,Single Family - Detached,2.0
1704.0,3,Community,147000.0,Townhouse,2.5
1765.0,3,Community,141000.0,Townhouse,2.5
3098.0,4,None,306946.0,Single Family - Detached,2.5
1779.0,4,Private,180000.0,Single Family - Detached,2.0
1544.0,4,None,114500.0,Single Family - Detached,2.0
2288.0,4,Community,203000.0,Single Family - Detached,2.5
2784.0,4,None,314932.0,Single Family - Detached,3.0
871.0,1,Community,191500.0,Loft Style,1.0
1462.0,4,Private,146000.0,Single Family - Detached,2.0
2053.0,4,Private,299000.0,Single Family - Detached,3.0
1478.0,3,None,150000.0,Single Family - Detached,1.5
2180.0,4,None,184900.0,Single Family - Detached,2.5
1975.0,3,None,229250.0,Single Family - Detached,2.0
2075.0,4,None,238000.0,Single Family - Detached,2.0
1647.0,3,None,259900.0,Single Family - Detached,2.5
1564.0,3,Community,190000.0,Single Family - Detached,2.5
1497.0,4,None,260500.0,Single Family - Detached,2.0
1204.0,3,Community,98000.0,Townhouse,2.0
3816.0,4,None,739000.0,Single Family - Detached,4.5
1418.0,2,None,121000.0,Single Family - Detached,2.0
1160.0,3,None,191000.0,Single Family - Detached,2.0
2703.0,3,Private,595000.0,Single Family - Detached,2.5
2629.0,5,Private,430000.0,Single Family - Detached,3.0
1025.0,2,None,73000.0,Gemini/Twin Home,1.5
4598.0,5,Private,1035000.0,Single Family - Detached,4.5
2388.0,5,Private,240000.0,Single Family - Detached,3.0
1525.0,3,Private,245000.0,Single Family - Detached,2.0
1750.0,3,None,129000.0,Single Family - Detached,2.0
1756.0,2,Community,86500.0,Gemini/Twin Home,2.0
934.0,3,None,97000.0,Single Family - Detached,1.0
734.0,1,Community,240000.0,Apartment Style/Flat,1.0
1200.0,2,None,154500.0,Single Family - Detached,2.0
2121.0,5,None,270000.0,Single Family - Detached,3.0
1943.0,3,None,345000.0,Single Family - Detached,2.0
1200.0,3,None,115000.0,Single Family - Detached,2.0
1727.0,3,Community,255000.0,Single Family - Detached,2.0
2176.0,2,Community,537500.0,Single Family - Detached,2.0
1920.0,3,Community,209500.0,Single Family - Detached,2.0
2095.0,3,Private,160000.0,Single Family - Detached,2.0
4319.0,5,Both Private & Community,690000.0,Single Family - Detached,4.5
1745.0,3,Private,260000.0,Single Family - Detached,2.0
1754.0,4,None,178000.0,Single Family - Detached,2.0
3389.0,5,None,313000.0,Single Family - Detached,3.0
4844.0,5,Private,475000.0,Single Family - Detached,3.5
1931.0,3,None,169500.0,Single Family - Detached,2.0
1549.0,3,None,185000.0,Single Family - Detached,2.0
884.0,2,Community,87000.0,Apartment Style/Flat,2.0
3250.0,4,Private,518000.0,Single Family - Detached,3.5
1597.0,3,Private,325000.0,Single Family - Detached,2.0
1395.0,3,Private,131500.0,Single Family - Detached,2.0
1892.0,2,Community,312500.0,Townhouse,2.5
1024.0,3,None,134500.0,Single Family - Detached,2.0
1841.0,4,Community,195000.0,Single Family - Detached,2.0
1527.0,3,None,192750.0,Single Family - Detached,2.0
1480.0,3,Private,127500.0,Single Family - Detached,2.0
2839.0,5,Private,569300.0,Single Family - Detached,3.0
2388.0,3,Community,200000.0,Single Family - Detached,2.5
2803.0,4,None,260000.0,Single Family - Detached,3.5
2855.0,5,Private,378700.0,Single Family - Detached,3.0
2059.0,3,None,170000.0,Single Family - Detached,2.0
1670.0,3,None,130000.0,Single Family - Detached,2.0
2617.0,4,Private,427900.0,Single Family - Detached,4.0
2257.0,3,None,153000.0,Single Family - Detached,2.0
2646.0,3,Private,365000.0,Single Family - Detached,2.5
1580.0,3,None,152000.0,Single Family - Detached,2.0
1889.0,4,None,235000.0,Single Family - Detached,3.0
995.0,2,Community,139000.0,Single Family - Detached,2.0
3402.0,5,Private,445000.0,Single Family - Detached,3.5
1813.0,4,None,200500.0,Single Family - Detached,2.0
1188.0,2,Community,96000.0,Townhouse,2.0
1046.0,2,Community,141500.0,Townhouse,2.0
1220.0,3,None,185500.0,Single Family - Detached,2.0
1762.0,3,None,395000.0,Single Family - Detached,2.0
2373.0,5,Private,220000.0,Single Family - Detached,3.0
1605.0,2,Community,450000.0,Patio Home,2.0
1283.0,3,None,52000.0,Single Family - Detached,2.0
1661.0,3,None,240000.0,Single Family - Detached,2.0
4212.0,5,Private,619900.0,Single Family - Detached,3.5
1836.0,3,Private,191000.0,Single Family - Detached,2.0
1701.0,4,Community,208000.0,Townhouse,3.0
2942.0,3,Private,612000.0,Single Family - Detached,2.5
1468.0,2,Community,87000.0,Townhouse,2.0
1818.0,4,Private,229000.0,Single Family - Detached,2.0
2099.0,2,Community,241000.0,Single Family - Detached,2.0
928.0,2,Community,82000.0,Townhouse,1.5
1772.0,3,Community,234900.0,Single Family - Detached,2.0
2270.0,4,None,157000.0,Single Family - Detached,2.5
3758.0,5,None,355000.0,Single Family - Detached,3.5
1500.0,4,None,117000.0,Single Family - Detached,3.0
1116.0,3,Community,118000.0,Single Family - Detached,2.0
2647.0,3,Private,458000.0,Single Family - Detached,2.0
1224.0,4,None,111000.0,Single Family - Detached,2.0
1557.0,3,Private,197500.0,Single Family - Detached,2.0
2837.0,4,Community,182000.0,Single Family - Detached,2.5
